LOGFILE

(0.300000;0.300000;0.000000)
(2.000000;0.300000;0.000000)
(2.000000;3.700000;0.000000)
(0.300000;4.000000;0.000000)
(2.000000;4.000000;0.000000)
-3.09541e-07; 4.3174e-08; 3.85552e-07; 2.3404e-07; 5.38871e-07
-3.31419e-07; 4.7332e-09; 1.12704e-09; -1.5822e-08; 1.37944e-09
-3.31419e-07; 4.73473e-09; 1.11494e-09; -1.58412e-08; 1.35181e-09
-1.21016e-16; -4.34633e-16; 1.06105e-15; 1.23262e-15; 2.55174e-15
8.68399e-15; 3.5936e-14; -5.77703e-13; -1.21757e-12; -2.09184e-12
1.04219e-14; 4.2754e-14; -6.90294e-13; -1.45646e-12; -2.47864e-12
2.40555e-13; 4.39359e-14; -8.61145e-13; -1.7288e-12; -2.98232e-12
4.00784e-12; -5.77449e-14; -1.66798e-12; -1.94033e-12; -4.43081e-12
2.21408e-11; -5.78258e-13; -4.99245e-12; -1.7324e-12; -9.5262e-12
7.42012e-11; -2.08256e-12; -1.42324e-11; -4.12587e-13; -2.31839e-11
1.88737e-10; -5.3858e-12; -3.43511e-11; 3.07283e-12; -5.26501e-11
4.03273e-10; -1.15462e-11; -7.18754e-11; 1.01565e-11; -1.07554e-10
7.64183e-10; -2.18536e-11; -1.3487e-10; 2.26656e-11; -1.9993e-10
1.32647e-09; -3.78159e-11; -2.32895e-10; 4.28372e-11; -3.44228e-10
2.15352e-09; -6.11443e-11; -3.76958e-10; 7.33292e-11; -5.57314e-10
3.31877e-09; -9.3794e-11; -5.79793e-10; 1.17221e-10; -8.58939e-10
4.90995e-09; -1.38082e-10; -8.56605e-10; 1.78143e-10; -1.27289e-09
7.03014e-09; -1.96707e-10; -1.22523e-09; 2.60433e-10; -1.82731e-09
9.79671e-09; -2.72689e-10; -1.70582e-09; 3.69219e-10; -2.5544e-09
1.33398e-08; -3.69312e-10; -2.3205e-09; 5.10451e-10; -3.49001e-09
1.78004e-08; -4.9005e-10; -3.09298e-09; 6.90861e-10; -4.67333e-09
2.33274e-08; -6.38476e-10; -4.04815e-09; 9.1791e-10; -6.14623e-09
3.00745e-08; -8.18166e-10; -5.21139e-09; 1.19973e-09; -7.95256e-09
3.81975e-08; -1.03259e-09; -6.60801e-09; 1.54508e-09; -1.01374e-08
4.785e-08; -1.285e-09; -8.26261e-09; 1.9632e-09; -1.27461e-08
5.91807e-08; -1.57835e-09; -1.01984e-08; 2.46381e-09; -1.58235e-08
7.23301e-08; -1.91517e-09; -1.24365e-08; 3.05695e-09; -1.94131e-08
8.7428e-08; -2.29751e-09; -1.49956e-08; 3.7529e-09; -2.35558e-08
1.04592e-07; -2.72685e-09; -1.78908e-08; 4.56221e-09; -2.82893e-08
1.23925e-07; -3.20406e-09; -2.11332e-08; 5.49561e-09; -3.36466e-08
1.45522e-07; -3.7293e-09; -2.47285e-08; 6.56416e-09; -3.96542e-08
1.69464e-07; -4.30196e-09; -2.86757e-08; 7.77941e-09; -4.63297e-08
1.95832e-07; -4.92056e-09; -3.29639e-08; 9.15379e-09; -5.3677e-08
2.24711e-07; -5.58251e-09; -3.75686e-08; 1.07012e-08; -6.16807e-08
2.56207e-07; -6.28387e-09; -4.24454e-08; 1.24376e-08; -7.02957e-08
2.90462e-07; -7.01892e-09; -4.75209e-08; 1.43825e-08; -7.94329e-08
3.27683e-07; -7.77943e-09; -5.26792e-08; 1.65591e-08; -8.89378e-08
3.68174e-07; -8.55376e-09; -5.7743e-08; 1.89962e-08; -9.85603e-08
4.12372e-07; -9.32546e-09; -6.24486e-08; 2.17262e-08; -1.07913e-07
4.60894e-07; -1.00686e-08; -6.64449e-08; 2.50897e-08; -1.16659e-07
5.14577e-07; -1.07552e-08; -6.91503e-08; 2.86618e-08; -1.23634e-07
5.74528e-07; -1.134e-08; -6.98348e-08; 3.268e-08; -1.2782e-07
6.42145e-07; -1.17647e-08; -6.74929e-08; 3.71246e-08; -1.27627e-07
7.19133e-07; -1.19521e-08; -6.07915e-08; 4.18442e-08; -1.20904e-07
8.07503e-07; -1.17904e-08; -4.80638e-08; 4.72986e-08; -1.0539e-07
9.09563e-07; -1.11427e-08; -2.67708e-08; 5.15383e-08; -7.62839e-08
1.02804e-06; -9.76143e-09; 6.47967e-09; 5.44351e-08; -2.8787e-08
1.16635e-06; -7.21996e-09; 5.75994e-08; 5.20711e-08; 4.64996e-08
1.32949e-06; -2.53985e-09; 1.38148e-07; 3.88878e-08; 1.66064e-07
1.5255e-06; 6.06895e-09; 2.68204e-07; 3.01629e-09; 3.57413e-07
1.76176e-06; 1.75126e-08; 4.41178e-07; -8.06562e-08; 6.12877e-07
2.03585e-06; 2.68479e-08; 6.06583e-07; -2.30281e-07; 8.69941e-07
2.32698e-06; 2.22683e-08; 6.46868e-07; -4.07991e-07; 9.86849e-07
2.61067e-06; 1.02976e-08; 6.25343e-07; -5.45365e-07; 1.07449e-06
2.8834e-06; 1.59318e-09; 6.54119e-07; -6.67501e-07; 1.28137e-06
3.15304e-06; 2.79236e-09; 8.158e-07; -7.99568e-07; 1.74772e-06
3.43071e-06; 1.71055e-08; 1.149e-06; -9.52529e-07; 2.51378e-06
3.71574e-06; 3.59731e-08; 1.52569e-06; -1.09804e-06; 3.3055e-06
3.99744e-06; 4.08104e-08; 1.71618e-06; -1.19606e-06; 3.7464e-06
4.27493e-06; 2.87737e-08; 1.68925e-06; -1.18348e-06; 3.78948e-06
4.55605e-06; 1.30233e-08; 1.58946e-06; -9.86625e-07; 3.6253e-06
4.84428e-06; 2.67299e-10; 1.47872e-06; -6.02569e-07; 3.31615e-06
5.13546e-06; -1.51485e-08; 1.30594e-06; -1.48395e-07; 2.82794e-06
5.42314e-06; -3.30439e-08; 1.10593e-06; 2.16211e-07; 2.29725e-06
5.70126e-06; -5.47241e-08; 8.78951e-07; 4.43808e-07; 1.77886e-06
5.96662e-06; -8.20112e-08; 6.04589e-07; 5.44495e-07; 1.24895e-06
6.21767e-06; -1.14138e-07; 2.78958e-07; 5.42976e-07; 6.86957e-07
6.45389e-06; -1.50154e-07; -9.49728e-08; 4.6992e-07; 8.18411e-08
6.67588e-06; -1.87544e-07; -4.87285e-07; 3.61263e-07; -5.33513e-07
6.88521e-06; -2.22118e-07; -8.4939e-07; 2.59099e-07; -1.09485e-06
7.08429e-06; -2.50556e-07; -1.14253e-06; 2.08226e-07; -1.54931e-06
7.27713e-06; -2.70935e-07; -1.34576e-06; 3.00852e-07; -1.86832e-06
7.47073e-06; -2.81064e-07; -1.43535e-06; 7.01954e-07; -2.02064e-06
7.66591e-06; -2.7895e-07; -1.38296e-06; 1.19361e-06; -1.96347e-06
7.86034e-06; -2.65438e-07; -1.18169e-06; 1.41006e-06; -1.67873e-06
8.0533e-06; -2.52079e-07; -1.0057e-06; 1.36209e-06; -1.43594e-06
8.23989e-06; -2.58384e-07; -1.12298e-06; 1.16859e-06; -1.6464e-06
8.41904e-06; -2.73257e-07; -1.36862e-06; 9.51302e-07; -2.06132e-06
8.59356e-06; -2.80014e-07; -1.52138e-06; 7.69366e-07; -2.34999e-06
8.77235e-06; -2.65343e-07; -1.45193e-06; 6.07593e-07; -2.34097e-06
9.00831e-06; -1.34331e-07; -3.22426e-07; 3.11383e-07; -1.00946e-06
9.22844e-06; -1.85716e-07; -6.9134e-07; -1.52907e-07; -1.47527e-06
9.41348e-06; -2.49022e-07; -1.17366e-06; -3.51623e-07; -2.07036e-06
9.59715e-06; -2.50366e-07; -1.17833e-06; -4.00537e-07; -2.06548e-06
9.80771e-06; -1.93742e-07; -6.66611e-07; -4.75646e-07; -1.38656e-06
1.00154e-05; -1.79432e-07; -3.9223e-07; -6.37922e-07; -8.83189e-07
1.02221e-05; -1.94877e-07; -1.93069e-07; -9.34601e-07; -1.16313e-07
1.04382e-05; -1.6869e-07; 3.71565e-07; -1.19918e-06; 1.17572e-06
1.06589e-05; -1.26359e-07; 8.67369e-07; -1.29434e-06; 2.18116e-06
1.08986e-05; -8.41302e-08; 1.31858e-06; -1.3119e-06; 3.01112e-06
1.11403e-05; -3.23733e-08; 1.81642e-06; -1.11127e-06; 3.74758e-06
1.14003e-05; -2.54768e-08; 1.86749e-06; -3.41827e-07; 3.70939e-06
1.16649e-05; -3.35389e-08; 1.77393e-06; 2.35201e-07; 3.35425e-06
1.19126e-05; -5.26968e-08; 1.50894e-06; 3.71393e-07; 2.66262e-06
1.21395e-05; -7.63296e-08; 1.30144e-06; 3.4921e-07; 2.1499e-06
1.23496e-05; -1.41872e-07; 7.73976e-07; 3.1383e-07; 1.32778e-06
1.25585e-05; -2.04496e-07; 2.89942e-07; 4.97863e-07; 6.42425e-07
1.27731e-05; -2.46641e-07; -4.09481e-08; 1.00859e-06; 1.93971e-07
1.2981e-05; -2.69968e-07; -2.49515e-07; 1.45923e-06; -9.44125e-08
1.318e-05; -2.79383e-07; -3.6576e-07; 1.65126e-06; -2.7692e-07
1.33874e-05; -2.58331e-07; -2.71642e-07; 1.62102e-06; -2.25694e-07
1.36342e-05; -1.89163e-07; 1.56852e-07; 1.31301e-06; 2.03351e-07
1.38445e-05; -2.66534e-07; -3.76393e-07; 9.2017e-07; -5.33834e-07
1.40434e-05; -3.03592e-07; -6.91306e-07; 6.89218e-07; -1.01826e-06
1.42538e-05; -2.97465e-07; -7.74253e-07; 5.61542e-07; -1.24319e-06
1.44834e-05; -2.80852e-07; -7.36361e-07; 5.99037e-07; -1.30094e-06
1.46882e-05; -3.3056e-07; -1.10503e-06; 9.8325e-07; -1.83091e-06
1.48674e-05; -4.02763e-07; -1.64416e-06; 1.20448e-06; -2.55489e-06
1.50411e-05; -4.23844e-07; -1.83251e-06; 1.28056e-06; -2.82687e-06
1.52228e-05; -4.01011e-07; -1.67578e-06; 1.27556e-06; -2.63564e-06
1.54437e-05; -3.15945e-07; -9.07599e-07; 1.15539e-06; -1.58571e-06
1.56757e-05; -2.39778e-07; -2.14516e-08; 8.6211e-07; -2.92077e-07
1.58808e-05; -2.03369e-07; 5.04077e-07; 5.948e-07; 5.41725e-07
1.60686e-05; -2.28897e-07; 4.74026e-07; 3.39008e-07; 6.75447e-07
1.62665e-05; -2.84479e-07; 1.05913e-07; 1.22882e-07; 3.52918e-07
1.65078e-05; -2.90271e-07; -4.66118e-09; 6.9784e-08; 3.04139e-07
1.67602e-05; -2.26214e-07; 4.15013e-07; 1.24344e-07; 8.85367e-07
1.70089e-05; -1.61195e-07; 8.59785e-07; 3.97627e-07; 1.49541e-06
1.72414e-05; -1.25578e-07; 1.05793e-06; 3.15624e-07; 1.80437e-06
1.74646e-05; -1.01975e-07; 1.30672e-06; 8.21591e-08; 2.15121e-06
1.76699e-05; -1.44043e-07; 1.06098e-06; -1.19954e-08; 1.8299e-06
1.78701e-05; -2.17933e-07; 6.15592e-07; 3.40832e-07; 1.23824e-06
1.80737e-05; -2.46568e-07; 4.22998e-07; 7.21375e-07; 9.53086e-07
1.82916e-05; -2.43517e-07; 3.53244e-07; 7.5391e-07; 8.07463e-07
1.84831e-05; -3.21672e-07; -1.78256e-07; 6.01305e-07; 1.07747e-07
1.86555e-05; -4.22283e-07; -8.72901e-07; 4.36094e-07; -7.90079e-07
1.88472e-05; -4.32188e-07; -1.08194e-06; 3.95168e-07; -1.09841e-06
1.90593e-05; -3.88105e-07; -9.23117e-07; 7.37328e-07; -9.63139e-07
1.92903e-05; -3.32891e-07; -6.70366e-07; 1.29297e-06; -7.28207e-07
1.95014e-05; -3.42836e-07; -7.47463e-07; 1.47776e-06; -9.01781e-07
1.96803e-05; -3.75852e-07; -9.52507e-07; 1.45921e-06; -1.23158e-06
1.98364e-05; -4.52628e-07; -1.34414e-06; 1.33628e-06; -1.7634e-06
1.99926e-05; -5.26736e-07; -1.69943e-06; 1.19194e-06; -2.22092e-06
2.0196e-05; -4.61624e-07; -1.20249e-06; 1.17514e-06; -1.61813e-06
2.04217e-05; -3.76809e-07; -4.2131e-07; 1.13758e-06; -6.60015e-07
2.06526e-05; -2.60868e-07; 3.83894e-07; 1.39944e-06; 3.51431e-07
2.0868e-05; -2.37731e-07; 6.43232e-07; 1.67453e-06; 6.15595e-07
2.11039e-05; -2.34737e-07; 7.81959e-07; 1.73505e-06; 7.01275e-07
2.13163e-05; -3.1585e-07; 4.64996e-07; 1.46046e-06; 2.88716e-07
2.15142e-05; -3.71802e-07; 2.19472e-07; 1.04377e-06; 3.75549e-08
2.17246e-05; -3.34892e-07; 2.74677e-07; 7.08965e-07; 2.69609e-07
2.19348e-05; -3.16598e-07; 1.44287e-07; 7.99534e-07; 2.6989e-07
2.21332e-05; -3.22632e-07; 6.04996e-08; 1.14941e-06; 2.1614e-07
2.23054e-05; -3.25153e-07; 3.80325e-08; 1.22129e-06; 1.92137e-07
2.25051e-05; -3.1387e-07; 4.62624e-08; 1.12845e-06; 1.92811e-07
2.26923e-05; -3.26697e-07; -6.30906e-08; 1.01485e-06; 6.45927e-08
2.28684e-05; -4.03137e-07; -4.68461e-07; 9.69688e-07; -3.87144e-07
2.309e-05; -3.73605e-07; -4.83189e-07; 1.37519e-06; -3.40607e-07
2.32844e-05; -3.57002e-07; -5.37856e-07; 1.53688e-06; -3.93002e-07
2.34879e-05; -3.63455e-07; -6.47309e-07; 1.41251e-06; -5.58769e-07
2.36961e-05; -3.2685e-07; -5.42133e-07; 1.14908e-06; -4.82805e-07
