LOGFILE

(2.000000;0.000000;0.000000)
(2.000000;1.000000;0.000000)
(2.000000;2.000000;0.000000)
(2.000000;3.000000;0.000000)
(2.000000;4.000000;0.000000)
-2.18499e-08; -5.01436e-08; -1.36775e-07; -3.33854e-07; -9.28192e-07
2.70759e-12; 2.48454e-12; 1.07377e-12; -5.04219e-12; -5.61731e-11
1.14836e-13; 1.05335e-13; 4.54585e-14; -2.14676e-13; -2.41273e-12
-1.0797e-16; -1.26064e-16; 3.38319e-18; -2.95342e-16; -4.5682e-15
3.5273e-14; 3.21605e-14; 1.37704e-14; -8.19264e-14; -2.04215e-12
4.08123e-14; 3.72054e-14; 1.58633e-14; -9.50154e-14; -2.354e-12
4.68488e-14; 4.23494e-14; 1.66321e-14; -1.13782e-13; -2.71705e-12
4.5317e-14; 2.75943e-14; -4.05277e-14; -2.77952e-13; -3.52775e-12
-1.55386e-15; -1.01875e-13; -4.2531e-13; -1.2542e-12; -6.67559e-12
-1.67491e-13; -5.37324e-13; -1.68984e-12; -4.41526e-12; -1.60933e-11
-5.57545e-13; -1.56392e-12; -4.67262e-12; -1.18611e-11; -3.78848e-11
-1.30247e-12; -3.55599e-12; -1.04971e-11; -2.64273e-11; -8.04263e-11
-2.55166e-12; -6.96891e-12; -2.05608e-11; -5.16708e-11; -1.54413e-10
-4.46545e-12; -1.23297e-11; -3.65212e-11; -9.18476e-11; -2.72887e-10
-7.20706e-12; -2.02267e-11; -6.02784e-11; -1.51882e-10; -4.51255e-10
-1.09342e-11; -3.12975e-11; -9.39541e-11; -2.37327e-10; -7.07277e-10
-1.57906e-11; -4.62181e-11; -1.3987e-10; -3.54323e-10; -1.06107e-09
-2.19075e-11; -6.5713e-11; -2.0059e-10; -5.09715e-10; -1.53552e-09
-2.94151e-11; -9.05958e-11; -2.79046e-10; -7.1137e-10; -2.15735e-09
-3.84378e-11; -1.21769e-10; -3.78556e-10; -9.68249e-10; -2.95744e-09
-4.90738e-11; -1.60192e-10; -5.02748e-10; -1.29023e-09; -3.9705e-09
-6.13728e-11; -2.06834e-10; -6.55461e-10; -1.68789e-09; -5.23467e-09
-7.53168e-11; -2.62645e-10; -8.40656e-10; -2.17229e-09; -6.79109e-09
-9.08019e-11; -3.28514e-10; -1.06232e-09; -2.75477e-09; -8.68344e-09
-1.07618e-10; -4.05226e-10; -1.32436e-09; -3.44667e-09; -1.09573e-08
-1.25429e-10; -4.93418e-10; -1.63046e-09; -4.25901e-09; -1.36595e-08
-1.43753e-10; -5.93528e-10; -1.98396e-09; -5.20217e-09; -1.68371e-08
-1.61949e-10; -7.05753e-10; -2.38771e-09; -6.28554e-09; -2.05363e-08
-1.79197e-10; -8.29999e-10; -2.84394e-09; -7.51715e-09; -2.4802e-08
-1.94488e-10; -9.65827e-10; -3.35406e-09; -8.90318e-09; -2.96756e-08
-2.06595e-10; -1.11238e-09; -3.91845e-09; -1.04474e-08; -3.51939e-08
-2.14052e-10; -1.26828e-09; -4.53612e-09; -1.21505e-08; -4.13861e-08
-2.15102e-10; -1.43149e-09; -5.20424e-09; -1.40083e-08; -4.82698e-08
-2.07623e-10; -1.59902e-09; -5.91734e-09; -1.60105e-08; -5.58446e-08
-1.89001e-10; -1.76658e-09; -6.66607e-09; -1.81367e-08; -6.40825e-08
-1.55935e-10; -1.92797e-09; -7.43537e-09; -2.03525e-08; -7.29123e-08
-1.04148e-10; -2.07411e-09; -8.20157e-09; -2.26014e-08; -8.21961e-08
-2.79651e-11; -2.19175e-09; -8.92821e-09; -2.47946e-08; -9.16948e-08
8.02727e-11; -2.26155e-09; -9.5601e-09; -2.67952e-08; -1.01017e-07
2.33466e-10; -2.25314e-09; -1.00134e-08; -2.83992e-08; -1.0976e-07
4.42536e-10; -2.12974e-09; -1.01716e-08; -2.93053e-08; -1.16722e-07
7.27886e-10; -1.83427e-09; -9.8646e-09; -2.90852e-08; -1.20687e-07
1.11414e-09; -1.29135e-09; -8.86074e-09; -2.71473e-08; -1.19759e-07
1.63234e-09; -4.01523e-10; -6.84942e-09; -2.26935e-08; -1.11301e-07
2.33048e-09; 9.75462e-10; -3.40708e-09; -1.46528e-08; -9.23136e-08
3.25472e-09; 3.01852e-09; 2.05695e-09; -1.47468e-09; -5.68126e-08
4.51463e-09; 6.04789e-09; 1.05093e-08; 1.92739e-08; 2.19855e-09
6.29522e-09; 1.06305e-08; 2.36923e-08; 5.2001e-08; 9.83156e-08
9.03348e-09; 1.79637e-08; 4.51267e-08; 1.05367e-07; 2.5529e-07
