LOGFILE

(2.000000;0.000000;0.000000)
(2.000000;1.000000;0.000000)
(2.000000;2.000000;0.000000)
(2.000000;3.000000;0.000000)
(2.000000;4.000000;0.000000)
-2.185e-08; -5.01436e-08; -1.36775e-07; -3.33854e-07; -9.28188e-07
2.70535e-12; 2.48247e-12; 1.07277e-12; -5.03848e-12; -5.61116e-11
1.14735e-13; 1.05243e-13; 4.5412e-14; -2.14519e-13; -2.41009e-12
1.07939e-13; 9.86315e-14; 4.31413e-14; -2.44363e-13; -5.50338e-12
4.32988e-14; 3.94965e-14; 1.68669e-14; -1.00679e-13; -2.50061e-12
5.26911e-14; 4.79542e-14; 2.00259e-14; -1.23996e-13; -3.03383e-12
5.66445e-14; 4.03934e-14; -2.57244e-14; -2.73453e-13; -4.00388e-12
3.11402e-15; -1.1305e-13; -4.88931e-13; -1.45933e-12; -7.99095e-12
-2.31394e-13; -7.29121e-13; -2.27927e-12; -5.93895e-12; -2.14449e-11
-8.36284e-13; -2.31421e-12; -6.87679e-12; -1.74104e-11; -5.50796e-11
-2.05468e-12; -5.55254e-12; -1.63219e-11; -4.10118e-11; -1.24025e-10
-4.16884e-12; -1.12886e-11; -3.31899e-11; -8.32823e-11; -2.47889e-10
-7.48456e-12; -2.05071e-11; -6.05573e-11; -1.52104e-10; -4.50784e-10
-1.23185e-11; -3.43194e-11; -1.01988e-10; -2.56691e-10; -7.61494e-10
-1.90142e-11; -5.40218e-11; -1.61721e-10; -4.08075e-10; -1.21505e-09
-2.79599e-11; -8.11621e-11; -2.44887e-10; -6.19674e-10; -1.85458e-09
-3.95582e-11; -1.17498e-10; -3.57434e-10; -9.07147e-10; -2.73127e-09
-5.41833e-11; -1.64921e-10; -5.05955e-10; -1.28801e-09; -3.90362e-09
-7.21416e-11; -2.25388e-10; -6.97521e-10; -1.78128e-09; -5.43685e-09
-9.36264e-11; -3.00831e-10; -9.39466e-10; -2.40693e-09; -7.40172e-09
-1.1867e-10; -3.93053e-10; -1.23911e-09; -3.1853e-09; -9.87313e-09
-1.47096e-10; -5.03629e-10; -1.6035e-09; -4.13638e-09; -1.29284e-08
-1.78478e-10; -6.33794e-10; -2.03906e-09; -5.27907e-09; -1.66455e-08
-2.12102e-10; -7.84344e-10; -2.55135e-09; -6.63048e-09; -2.11007e-08
-2.46931e-10; -9.5554e-10; -3.14476e-09; -8.20512e-09; -2.63672e-08
-2.81581e-10; -1.14701e-09; -3.82214e-09; -1.00141e-08; -3.25116e-08
-3.14281e-10; -1.35761e-09; -4.58446e-09; -1.20641e-08; -3.95916e-08
-3.42829e-10; -1.58526e-09; -5.43018e-09; -1.43558e-08; -4.76505e-08
-3.6449e-10; -1.82664e-09; -6.35433e-09; -1.68814e-08; -5.67097e-08
-3.75842e-10; -2.07667e-09; -7.34687e-09; -1.96206e-08; -6.67556e-08
-3.72498e-10; -2.32764e-09; -8.39012e-09; -2.25341e-08; -7.77183e-08
-3.4865e-10; -2.56787e-09; -9.45447e-09; -2.55523e-08; -8.94373e-08
-2.96381e-10; -2.77954e-09; -1.04918e-08; -2.85587e-08; -1.01607e-07
-2.02919e-10; -2.93383e-09; -1.14243e-08; -3.13649e-08; -1.13843e-07
-5.43444e-11; -2.99147e-09; -1.21347e-08; -3.36758e-08; -1.25103e-07
1.72454e-10; -2.89049e-09; -1.24415e-08; -3.50365e-08; -1.34089e-07
5.08566e-10; -2.54212e-09; -1.20784e-08; -3.47735e-08; -1.38706e-07
9.96125e-10; -1.82101e-09; -1.06637e-08; -3.19149e-08; -1.35842e-07
1.6997e-09; -5.45051e-10; -7.65417e-09; -2.50916e-08; -1.21607e-07
2.68779e-09; 1.52391e-09; -2.28647e-09; -1.23182e-08; -8.86205e-08
