LOGFILE

(2.000000;0.000000;0.000000)
(2.000000;1.000000;0.000000)
(2.000000;2.000000;0.000000)
(2.000000;3.000000;0.000000)
(2.000000;4.000000;0.000000)
14.2037; 13.2014; 12.1991; 11.197; 10.1956
14.2037; 13.2012; 12.1987; 11.1962; 10.1937
14.2037; 13.2012; 12.1987; 11.1962; 10.1937
14.1923; 13.1923; 12.1923; 11.1923; 10.1923
14.1808; 13.1808; 12.1808; 11.1808; 10.1808
14.1694; 13.1694; 12.1694; 11.1694; 10.1694
14.158; 13.158; 12.158; 11.158; 10.158
14.1465; 13.1465; 12.1465; 11.1465; 10.1465
14.1351; 13.1351; 12.1351; 11.1351; 10.1351
14.1237; 13.1237; 12.1237; 11.1237; 10.1237
14.1123; 13.1123; 12.1123; 11.1123; 10.1123
14.1008; 13.1008; 12.1008; 11.1008; 10.1008
14.0894; 13.0894; 12.0894; 11.0894; 10.0894
14.078; 13.078; 12.078; 11.078; 10.078
14.0665; 13.0666; 12.0666; 11.0666; 10.0666
14.0551; 13.0551; 12.0552; 11.0552; 10.0553
14.0437; 13.0437; 12.0438; 11.0438; 10.0439
14.0323; 13.0323; 12.0324; 11.0325; 10.0326
14.0208; 13.0209; 12.021; 11.0212; 10.0213
14.0094; 13.0095; 12.0097; 11.0098; 10.01
13.998; 12.9982; 11.9984; 10.9986; 9.99877
13.9865; 12.9868; 11.9871; 10.9873; 9.98759
13.9751; 12.9754; 11.9758; 10.9761; 9.97646
13.9637; 12.9641; 11.9645; 10.965; 9.96539
13.9523; 12.9528; 11.9533; 10.9538; 9.95438
13.9408; 12.9415; 11.9421; 10.9428; 9.94343
13.9294; 12.9302; 11.931; 10.9318; 9.93256
13.918; 12.9189; 11.9199; 10.9208; 9.92177
13.9065; 12.9077; 11.9088; 10.9099; 9.91106
13.8951; 12.8964; 11.8978; 10.8991; 9.90043
13.8837; 12.8852; 11.8868; 10.8883; 9.88989
13.8723; 12.874; 11.8758; 10.8776; 9.87944
13.8608; 12.8629; 11.8649; 10.867; 9.8691
13.8494; 12.8518; 11.8541; 10.8565; 9.85889
13.838; 12.8407; 11.8434; 10.8461; 9.84881
13.8265; 12.8296; 11.8327; 10.8358; 9.83891
13.8151; 12.8186; 11.8222; 10.8257; 9.82924
13.8037; 12.8077; 11.8118; 10.8158; 9.81987
13.7923; 12.7969; 11.8016; 10.8062; 9.81086
13.7808; 12.7862; 11.7916; 10.797; 9.80234
13.7694; 12.7757; 11.782; 10.7882; 9.7944
13.758; 12.7653; 11.7727; 10.78; 9.78721
13.7465; 12.7553; 11.764; 10.7727; 9.78095
13.7351; 12.7456; 11.7561; 10.7664; 9.77584
13.7237; 12.7364; 11.749; 10.7613; 9.77198
13.7123; 12.7273; 11.7424; 10.7569; 9.76919
13.7008; 12.7183; 11.7357; 10.7526; 9.76726
13.6894; 12.7092; 11.7289; 10.7482; 9.76602
13.678; 12.7001; 11.7222; 10.744; 9.76516
13.6665; 12.6911; 11.7156; 10.7399; 9.76449
13.6551; 12.682; 11.7089; 10.7358; 9.76383
13.6437; 12.673; 11.7023; 10.7316; 9.76271
13.6323; 12.6641; 11.6959; 10.7276; 9.76108
13.6208; 12.6551; 11.6894; 10.7237; 9.75909
13.6094; 12.6461; 11.6828; 10.7196; 9.75672
13.598; 12.637; 11.676; 10.7151; 9.75391
13.5865; 12.6277; 11.6688; 10.7101; 9.75064
13.5751; 12.6182; 11.6613; 10.7046; 9.7469
13.5637; 12.6086; 11.6535; 10.6986; 9.74269
13.5523; 12.5988; 11.6453; 10.6921; 9.738
13.5408; 12.5889; 11.637; 10.6853; 9.73287
13.5294; 12.579; 11.6286; 10.6784; 9.72739
13.518; 12.5691; 11.6202; 10.6714; 9.72174
13.5065; 12.5591; 11.6118; 10.6646; 9.71607
13.4951; 12.5492; 11.6033; 10.6577; 9.71047
13.4837; 12.5392; 11.5947; 10.6506; 9.70486
13.4723; 12.5291; 11.586; 10.6433; 9.69916
13.4608; 12.5195; 11.5781; 10.6368; 9.69343
13.4494; 12.5097; 11.5701; 10.6302; 9.68771
13.438; 12.4998; 11.5615; 10.623; 9.682
13.4265; 12.4899; 11.5532; 10.6161; 9.67645
13.4151; 12.4801; 11.5451; 10.6097; 9.67157
13.4037; 12.4705; 11.5373; 10.604; 9.66784
13.3923; 12.4608; 11.5293; 10.5979; 9.66497
13.3808; 12.4512; 11.5216; 10.5921; 9.66257
13.3694; 12.4418; 11.5142; 10.5865; 9.6601
13.358; 12.4326; 11.5072; 10.5817; 9.65762
13.3465; 12.4233; 11.5001; 10.5769; 9.65488
13.3351; 12.4138; 11.4925; 10.5714; 9.65166
13.3237; 12.4042; 11.4848; 10.5655; 9.64798
13.3123; 12.3946; 11.477; 10.5595; 9.64393
13.3008; 12.3849; 11.4689; 10.5531; 9.63961
13.2894; 12.375; 11.4607; 10.5464; 9.63511
13.278; 12.3654; 11.4529; 10.5403; 9.63051
13.2665; 12.3559; 11.4452; 10.5344; 9.62588
13.2551; 12.3461; 11.4371; 10.5281; 9.62127
13.2437; 12.3365; 11.4292; 10.5218; 9.61669
13.2323; 12.3268; 11.4213; 10.5154; 9.61212
13.2208; 12.3169; 11.4129; 10.5084; 9.60757
13.2094; 12.3068; 11.4042; 10.5011; 9.60301
13.198; 12.2969; 11.3958; 10.4944; 9.59852
13.1865; 12.2872; 11.3879; 10.4884; 9.5942
13.1751; 12.2774; 11.3797; 10.4821; 9.59016
13.1637; 12.2676; 11.3716; 10.4758; 9.58641
13.1523; 12.2582; 11.3642; 10.4703; 9.5829
13.1408; 12.2488; 11.3567; 10.4649; 9.57956
